name,score,year,votes,budget,gross,net_profit,runtime,gender,genre,genre_,rating_,director_,writer_,star_,country_,company_,female_indicator,title_unique_score,cpi,adj_gross,adj_budget,title,rating,log_gross,cos_scores,top_result_index,max_semantic_similarity,max_title_similarity,max_title_similarity_index,len_of_title,len_of_title2,log_len_of_title,log_len_of_title2,log_title_unique_score,log_budget,log_adj_gross,mean_semantic_similarity,mean_title_similarity,median_semantic_similarity,max_title_similarity2,mean_title_similarity2,us_population,adjusted_scaler,year_and_inflation_adjusted_gross
White Chicks,5.6,2004,135000.0,37000000.0,113100873.0,76100873.0,109,2,Comedy,5,7,1450,2235,1452,53,1761,0,23,2.29304066356464,259344901.0,84842505.0,White Chicks,3.0567803513513514,18.54379065988945,"tensor([0.3462, 0.0407, 0.0786,  ..., 0.2262, 0.0649, 0.1068])",tensor(584),0.5802386999130249,0.4999999999999999,367,2,12,0.6931471805599453,2.4849066497880004,3.1354942159291497,17.4264284706085,19.37366939787822,0.09280220419168472,0.001778878615444168,0.08746401965618134,0.42319053868740797,0.001338941431774312,292351358,0.8820394997326906,294028670.00695163
Mean Girls,7.0,2004,347000.0,17000000.0,130126277.0,113126277.0,97,1,Comedy,5,7,1671,3476,1353,53,1623,1,16,2.29304066356464,298384845.0,38981691.0,Mean Girls,7.654486882352941,18.684015898491985,"tensor([ 0.0586, -0.0243, -0.0110,  ...,  0.1997,  0.1772,  0.1400])",tensor(945),0.5666210651397705,0.4999999999999999,1356,2,10,0.6931471805599453,2.302585092994046,2.772588722239781,16.64872390202049,19.51389463747064,0.10783086717128754,0.0011571068155589001,0.102628692984581,0.5424102151606298,0.00110844286040701,292351358,0.8820394997326906,338289662.86705756
Harry Potter and the Prisoner of Azkaban,7.9,2004,570000.0,130000000.0,797361618.0,667361618.0,142,2,Adventure,2,6,75,1624,453,52,2079,0,1068,2.29304066356464,1828382614.0,298095286.0,Harry Potter and the Prisoner of Azkaban,6.133550907692308,20.496818857817765,"tensor([0.0061, 0.2066, 0.1177,  ..., 0.2305, 0.1051, 0.0960])",tensor(2276),0.6111859083175659,0.7171371656006362,3218,7,40,1.9459101490553132,3.6888794541139363,6.97354301952014,18.683045008419857,21.32669759551645,0.10961870849132538,0.08037226816240248,0.10328656435012817,0.5090983880100116,0.01550110849321223,292351358,0.8820394997326906,2072903327.5200336
Troy,7.2,2004,500000.0,175000000.0,497409852.0,322409852.0,163,2,Drama,7,8,2682,1547,239,53,2079,0,1,2.29304066356464,1140581017.0,401282116.0,Troy,2.8423420114285713,20.024924896133804,"tensor([0.1637, 0.1127, 0.1062,  ..., 0.2328, 0.2998, 0.0165])",tensor(109),0.6490479707717896,0.0,0,1,4,0.0,1.3862943611198906,0.0,18.980296531887788,20.854803633553303,0.15582770109176636,0.0,0.15096515417099,0.0,0.0,292351358,0.8820394997326906,1293117844.8875165
Eternal Sunshine of the Spotless Mind,8.3,2004,935000.0,20000000.0,74036715.0,54036715.0,108,2,Drama,7,8,1799,626,1024,53,969,0,916,2.29304066356464,169769198.0,45860813.0,Eternal Sunshine of the Spotless Mind,3.70183575,18.120071676776046,"tensor([ 0.4611,  0.2186,  0.0706,  ...,  0.0431, -0.0268,  0.0871])",tensor(1412),0.7059608697891235,0.5000000000000001,2278,6,37,1.791759469228055,3.6109179126442243,6.82001636467413,16.811242831518264,18.949950413737252,0.09769486635923386,0.08123545993761766,0.08692491054534912,0.34067179316570784,0.01225689479155062,292351358,0.8820394997326906,192473464.1152125
Kill Bill: Vol. 2,8.0,2004,702000.0,30000000.0,154118820.0,124118820.0,137,1,Action,1,8,2074,3200,2241,53,1479,1,110,2.29304066356464,353400721.0,68791220.0,Kill Bill: Vol. 2,5.137294,18.85323442132126,"tensor([ 0.1341, -0.0508,  0.1329,  ...,  0.0160,  0.0229,  0.1345])",tensor(836),0.6223740577697754,1.0000000000000002,2595,4,17,1.3862943611198906,2.833213344056216,4.700480365792417,17.216707939626428,19.68311315802889,0.09987829625606537,0.0011670461843924737,0.0873175784945488,1.0,0.0011433286907828076,292351358,0.8820394997326906,400663146.1596686
The Notebook,7.8,2004,534000.0,29000000.0,117815157.0,88815157.0,123,1,Drama,7,7,1874,1832,728,53,1531,1,1052,2.29304066356464,270154946.0,66498179.0,The Notebook,4.0625916206896555,18.58462748813744,"tensor([ 0.1403,  0.1520, -0.0371,  ...,  0.0389,  0.1962,  0.1089])",tensor(3101),0.5287729501724243,0.5897678246195885,2903,2,12,0.6931471805599453,2.4849066497880004,6.9584483932976555,17.182806387950748,19.414506226433968,0.13821764290332794,0.1124075434109188,0.13649630546569824,0.12407251669183811,0.01457291161963391,292351358,0.8820394997326906,306284407.9906543
The Terminal,7.4,2004,421000.0,60000000.0,219100084.0,159100084.0,128,2,Comedy,5,7,2452,207,2195,53,792,0,1053,2.29304066356464,502405402.0,137582440.0,The Terminal,3.6516680666666668,19.205039187952202,"tensor([ 0.2167,  0.0736, -0.0336,  ...,  0.2259,  0.1233,  0.0254])",tensor(4871),0.46341001987457275,0.5897678246195885,2903,2,12,0.6931471805599453,2.4849066497880004,6.959398512133975,17.909855120186375,20.03491792544899,0.11803895235061646,0.11250665143866904,0.11485908180475235,0.6664794823379547,0.015359011202723481,292351358,0.8820394997326906,569595128.2819626
Van Helsing,6.1,2004,251000.0,160000000.0,300157638.0,140157638.0,131,2,Action,1,7,2413,3729,830,53,2042,0,4,2.29304066356464,688273669.0,366886506.0,Van Helsing,1.8759852375,19.51981835461471,"tensor([0.2886, 0.1298, 0.0561,  ..., 0.1555, 0.2136, 0.0744])",tensor(3898),0.5305498838424683,0.4999999999999999,2479,2,11,0.6931471805599453,2.3978952727983707,1.3862943611198906,18.890684373198102,20.349697091515534,0.13166901469230652,0.00015208349691029222,0.1254749745130539,0.45923039487226186,0.0001771383747297888,292351358,0.8820394997326906,780320687.6886886
The Incredibles,8.0,2004,673000.0,92000000.0,631607053.0,539607053.0,115,2,Animation,3,6,280,459,420,53,1660,0,1053,2.29304066356464,1448300656.0,210959741.0,The Incredibles,6.865294054347826,20.263778007161182,"tensor([0.4263, 0.1584, 0.1465,  ..., 0.0624, 0.2643, 0.3853])",tensor(453),0.6513404846191406,0.7071067811865475,4867,2,15,0.6931471805599453,2.70805020110221,6.959398512133975,18.337299135013314,21.093656744715815,0.16953307390213013,0.11254770332790325,0.16097739338874817,0.9654838598120287,0.015418278671003774,292351358,0.8820394997326906,1641990700.4606025
Saw,7.6,2004,391000.0,1200000.0,103911669.0,102711669.0,103,2,Horror,10,8,1098,2387,297,53,882,0,7,2.29304066356464,238273682.0,2751649.0,Saw,86.5930575,18.459051759676548,"tensor([ 0.1839,  0.1437,  0.0740,  ..., -0.0759,  0.0378,  0.0693])",tensor(2942),0.6889780759811401,1.0,3447,1,3,0.0,1.0986122886681098,1.9459101490553132,13.997832114758229,19.28893049534889,0.12276080250740051,0.0008732958164392104,0.1188536211848259,1.0,0.0009063797399711699,292351358,0.8820394997326906,270139468.89250517
Collateral,7.5,2004,373000.0,65000000.0,220239925.0,155239925.0,120,2,Crime,6,8,1769,3790,2190,53,1623,0,3,2.29304066356464,505019104.0,149047643.0,Collateral,3.3883065384615385,19.210228078260972,"tensor([0.2341, 0.1944, 0.0687,  ..., 0.0458, 0.2542, 0.2026])",tensor(2549),0.6364023685455322,0.7071067811865475,2549,1,10,0.0,2.302585092994046,1.0986122886681098,17.98989782785991,20.04010681622708,0.17105010151863098,0.0002803198339688989,0.16690552234649658,0.7168642177175634,0.00027641816017792264,292351358,0.8820394997326906,572558376.527412
Spider-Man 2,7.3,2004,559000.0,200000000.0,788976453.0,588976453.0,127,2,Action,1,7,2289,3686,2182,53,644,0,97,2.29304066356464,1809155089.0,458608133.0,Spider-Man 2,3.944882265,20.48624703425834,"tensor([0.1229, 0.0079, 0.1805,  ..., 0.3751, 0.0932, 0.1221])",tensor(2434),0.7978931665420532,0.9999999999999998,2434,2,12,0.6931471805599453,2.4849066497880004,4.574710978503383,19.11382792451231,21.316125771580875,0.09664779901504517,0.008346152801930337,0.08516665548086166,1.0,0.005831255251660604,292351358,0.8820394997326906,2051104388.8037663
The Punisher,6.4,2004,152000.0,33000000.0,54700105.0,21700105.0,124,2,Action,1,8,1362,2101,2158,53,1361,0,1052,2.29304066356464,125429565.0,75670342.0,The Punisher,1.6575789393939393,17.81737618695161,"tensor([0.1968, 0.1417, 0.1048,  ..., 0.0817, 0.1386, 0.1659])",tensor(3425),0.633094847202301,0.5897678246195885,2903,2,12,0.6931471805599453,2.4849066497880004,6.9584483932976555,17.312018119430753,18.647254923925004,0.14859212934970856,0.11248846477671935,0.1371443271636963,0.6301066672594478,0.01535180152679117,292351358,0.8820394997326906,142204022.6520609
"I, Robot",7.1,2004,509000.0,120000000.0,353133898.0,233133898.0,115,2,Action,1,7,69,1798,2299,53,2022,0,6,2.29304066356464,809750388.0,275164880.0,"I, Robot",2.942782483333333,19.682357857423625,"tensor([ 0.1795, -0.0649,  0.1757,  ...,  0.3124,  0.1560,  0.1089])",tensor(802),0.5410364866256714,0.7071067811865475,802,2,8,0.6931471805599453,2.0794415416798357,1.791759469228055,18.60300230074632,20.512236595175832,0.1340053230524063,0.0002803198339688989,0.1309242993593216,0.6776654003800562,0.0002686483252249975,292351358,0.8820394997326906,918043226.2335209
Howl's Moving Castle,8.2,2004,350000.0,24000000.0,236214446.0,212214446.0,119,1,Animation,3,6,987,1510,340,27,449,1,6,2.29304066356464,541649330.0,55032976.0,Howl's Moving Castle,9.842268583333333,19.280250619891206,"tensor([0.2494, 0.1194, 0.2092,  ..., 0.3095, 0.2677, 0.2929])",tensor(4701),0.5064958930015564,0.3333333333333334,2326,3,20,1.0986122886681098,2.995732273553991,1.791759469228055,16.99356438831222,20.110129357393948,0.15276016294956207,0.00017886400932848025,0.15155094861984253,0.41790735134186774,0.0002042906637948683,292351358,0.8820394997326906,614087385.1614938
Spanglish,6.4,2004,81000.0,80000000.0,55470154.0,-24529846.0,131,2,Comedy,5,7,1084,1686,14,53,644,0,1,2.29304066356464,127195319.0,183443253.0,Spanglish,0.693376925,17.83135566830303,"tensor([0.2118, 0.1334, 0.0485,  ..., 0.1621, 0.4527, 0.2558])",tensor(2370),0.504162073135376,0.0,0,1,9,0.0,2.1972245773362196,0.0,18.197537192638155,18.661234407878684,0.1639576554298401,0.0,0.1608312726020813,0.0,0.0,292351358,0.8820394997326906,144205921.66059184
Million Dollar Baby,8.1,2004,650000.0,30000000.0,216763646.0,186763646.0,132,1,Drama,7,7,471,3065,819,53,2079,1,22,2.29304066356464,497047855.0,68791220.0,Million Dollar Baby,7.2254548666666665,19.194318128967303,"tensor([ 0.0684, -0.0052,  0.0449,  ..., -0.0621,  0.0105, -0.0302])",tensor(657),0.5730284452438354,0.6666666666666669,596,3,19,1.0986122886681098,2.9444389791664403,3.091042453358316,17.216707939626428,20.024196867151897,0.04853122681379318,0.0014221593821091808,0.041926510632038116,0.7078958394496759,0.0013407391647608045,292351358,0.8820394997326906,563521083.9771172
The Village,6.5,2004,247000.0,60000000.0,256697520.0,196697520.0,108,1,Drama,7,7,1602,2491,2043,53,2001,1,1055,2.29304066356464,588617852.0,137582440.0,The Village,4.278292,19.363408984711725,"tensor([0.1936, 0.1610, 0.0817,  ..., 0.1771, 0.2817, 0.2275])",tensor(816),0.5159438848495483,0.7071067811865475,1500,2,11,0.6931471805599453,2.3978952727983707,6.961296045910167,17.909855120186375,20.193287722899363,0.18454143404960632,0.11261038474832283,0.1839897781610489,0.6813909346575949,0.016472212532648658,292351358,0.8820394997326906,667337292.9198586
The Butterfly Effect,7.6,2004,460000.0,13000000.0,96822421.0,83822421.0,113,2,Drama,7,8,752,1610,155,53,333,0,1055,2.29304066356464,222017748.0,29809529.0,The Butterfly Effect,7.447878538461539,18.38838914732742,"tensor([0.1965, 0.1503, 0.0574,  ..., 0.0342, 0.0994, 0.2406])",tensor(1631),0.4953346252441406,0.6666666666666669,4548,3,20,1.0986122886681098,2.995732273553991,6.961296045910167,16.38045991542581,19.218267882586993,0.14130374789237976,0.09194221759710129,0.13737769424915314,0.4779339855000712,0.011057554029376816,292351358,0.8820394997326906,251709530.0916618
The Day After Tomorrow,6.4,2004,424000.0,125000000.0,552639571.0,427639571.0,124,2,Action,1,7,2241,3449,525,53,2022,0,1097,2.29304066356464,1267225009.0,286630083.0,The Day After Tomorrow,4.421116568,20.1302165766484,"tensor([0.3118, 0.2751, 0.1389,  ..., 0.1162, 0.1530, 0.1407])",tensor(3623),0.6281263828277588,0.5773502691896258,484,4,22,1.3862943611198906,3.091042453358316,7.00033446027523,18.643824295266576,20.960095314467317,0.15068502724170685,0.08220901409897984,0.14486075937747955,0.5732852240907107,0.013635765829060167,292351358,0.8820394997326906,1436698707.2393506
Napoleon Dynamite,6.9,2004,204000.0,400000.0,46138887.0,45738887.0,96,2,Comedy,5,6,1115,1731,1104,53,987,0,3,2.29304066356464,105798344.0,917216.0,Napoleon Dynamite,115.3472175,17.647166688182264,"tensor([0.1547, 0.1385, 0.1953,  ..., 0.0951, 0.2594, 0.0912])",tensor(314),0.5226812958717346,0.4999999999999999,3637,2,17,0.6931471805599453,2.833213344056216,1.0986122886681098,12.89921982609012,18.477045425092065,0.14000484347343445,9.910802775024775e-05,0.13494600355625153,0.55840505799613,0.00011068484796751835,292351358,0.8820394997326906,119947399.2174535
50 First Dates,6.8,2004,335000.0,75000000.0,198520934.0,123520934.0,99,2,Comedy,5,7,2036,1384,14,53,644,0,19,2.29304066356464,455216574.0,171978050.0,50 First Dates,2.6469457866666666,19.106405113488083,"tensor([ 0.1674,  0.0522,  0.2757,  ..., -0.0590, -0.0342,  0.0377])",tensor(3899),0.6411295533180237,0.5773502691896258,3899,3,14,1.0986122886681098,2.6390573296152584,2.9444389791664403,18.132998671500584,19.93628385048262,0.08072125911712646,0.0011070854536841517,0.07642882317304611,0.6165418937234567,0.0009668555443618839,292351358,0.8820394997326906,516095451.6639642
13 Going on 30,6.2,2004,174000.0,37000000.0,96455697.0,59455697.0,98,1,Comedy,5,7,870,2145,977,53,1761,1,53,2.29304066356464,221176835.0,84842505.0,13 Going on 30,2.6069107297297296,18.38459436244566,"tensor([0.1919, 0.3517, 0.1389,  ..., 0.1371, 0.1708, 0.0725])",tensor(2613),0.610766589641571,0.5,2918,4,14,1.3862943611198906,2.6390573296152584,3.970291913552122,17.4264284706085,19.214473097897024,0.12589965760707855,0.002653602056229313,0.12091515958309174,0.39663304610891864,0.001905795448355283,292351358,0.8820394997326906,250756156.68802756
Shrek 2,7.2,2004,431000.0,150000000.0,928760770.0,778760770.0,93,2,Animation,3,6,99,4154,1579,53,792,0,96,2.29304066356464,2129686212.0,343956100.0,Shrek 2,6.191738466666667,20.6493617501605,"tensor([0.1237, 0.1739, 0.1610,  ..., 0.1281, 0.3591, 0.0669])",tensor(3757),0.5913312435150146,1.0,2287,2,7,0.6931471805599453,1.9459101490553132,4.564348191467836,18.82614585206053,21.47924048750548,0.13942685723304749,0.00042709624150232933,0.12942543625831604,1.0,0.0004491994789392638,292351358,0.8820394997326906,2414502085.9558096
The Bourne Supremacy,7.7,2004,443000.0,75000000.0,290835269.0,215835269.0,108,2,Action,1,7,1970,3393,1479,53,2042,0,1057,2.29304066356464,666897098.0,171978050.0,The Bourne Supremacy,3.8778035866666665,19.48826757893799,"tensor([0.2756, 0.2812, 0.0653,  ..., 0.0851, 0.1603, 0.1930])",tensor(4026),0.8266544342041016,0.6666666666666669,2446,3,20,1.0986122886681098,2.995732273553991,6.963189985870238,18.132998671500584,20.318146316116085,0.17981183528900146,0.09207436163410163,0.17347493767738342,0.47436801615368174,0.011462062700926375,292351358,0.8820394997326906,756085297.9964148
Dawn of the Dead,7.3,2004,243000.0,26000000.0,102278712.0,76278712.0,101,1,Action,1,8,2703,1360,1963,53,1912,1,957,2.29304066356464,234529246.0,59619057.0,Dawn of the Dead,3.9337966153846153,18.443212115425684,"tensor([ 0.2021,  0.2259,  0.1325,  ..., -0.0890, -0.0707,  0.1016])",tensor(1438),0.5909268856048584,0.7537783614444091,4332,4,16,1.3862943611198906,2.772588722239781,6.863803391452954,17.073607095985757,19.27309085449207,0.12168733030557632,0.10178930153852583,0.11061939597129822,0.5525265704990026,0.023856109670878343,292351358,0.8820394997326906,265894266.72056755
The Passion of the Christ,7.2,2004,221000.0,30000000.0,612054506.0,582054506.0,127,2,Drama,7,8,1725,371,1025,53,1162,0,1965,2.29304066356464,1403465871.0,68791220.0,The Passion of the Christ,20.401816866666667,20.23233189860231,"tensor([ 0.2301, -0.0385,  0.0236,  ..., -0.0575,  0.1088,  0.0853])",tensor(1725),0.6493973731994629,0.7715167498104596,2278,5,25,1.6094379124341003,3.2188758248682006,7.583247524303362,17.216707939626428,21.062210636406064,0.1151590496301651,0.1352940539568718,0.10815542936325073,0.6137275004242125,0.026947407672734708,292351358,0.8820394997326906,1591159887.3126793
Resident Evil: Apocalypse,6.2,2004,190000.0,45000000.0,129342769.0,84342769.0,94,1,Action,1,8,71,3085,1588,16,1826,1,14,2.29304066356464,296588229.0,103186830.0,Resident Evil: Apocalypse,2.8742837555555556,18.67797656244383,"tensor([0.1465, 0.1357, 0.1972,  ..., 0.0864, 0.0584, 0.2914])",tensor(3746),0.8886804580688477,0.816496580927726,2441,3,25,1.0986122886681098,3.2188758248682006,2.6390573296152584,17.622173047734595,19.507855300434187,0.16245362162590027,0.0014603102372197712,0.140211820602417,0.7778351214497427,0.00139084398052578,292351358,0.8820394997326906,336252774.4957947
Hellboy,6.8,2004,312000.0,66000000.0,99378985.0,33378985.0,122,2,Action,1,7,958,1457,1889,53,1761,0,2,2.29304066356464,227880054.0,151340684.0,Hellboy,1.505742196969697,18.414451230763692,"tensor([0.3042, 0.1053, 0.1517,  ..., 0.1825, 0.0523, 0.1785])",tensor(4601),0.4834039509296417,0.4472135954999579,3427,1,7,0.0,1.9459101490553132,0.6931471805599453,18.0051652999907,19.244329969543266,0.15029431879520416,8.864491486619582e-05,0.14724668860435486,0.553142621141619,0.00010964174849189673,292351358,0.8820394997326906,258355837.88374665
Anchorman: The Legend of Ron Burgundy,7.2,2004,337000.0,26000000.0,90709367.0,64709367.0,94,2,Comedy,5,7,18,4103,2294,53,792,0,1511,2.29304066356464,208000267.0,59619057.0,Anchorman: The Legend of Ron Burgundy,3.488821807692308,18.32317118428434,"tensor([0.0961, 0.2057, 0.2484,  ..., 0.2884, 0.2192, 0.2022])",tensor(2964),0.6869138479232788,0.6123724356957946,1897,6,37,1.791759469228055,3.6109179126442243,7.32052696227274,17.073607095985757,19.153049921318615,0.16800591349601746,0.08188882810336863,0.16127657890319824,0.5127110557050805,0.013626212627214007,292351358,0.8820394997326906,235817406.20803967
Walking Tall,6.3,2004,72000.0,46000000.0,57223890.0,11223890.0,86,2,Action,1,7,1470,2866,580,53,1460,0,6,2.29304066356464,131216707.0,105479871.0,Walking Tall,1.2439976086956521,17.86248202649813,"tensor([ 0.4424, -0.0656,  0.0024,  ..., -0.0764,  0.0096,  0.0920])",tensor(4520),0.6779673099517822,0.4999999999999999,1524,2,12,0.6931471805599453,2.4849066497880004,1.791759469228055,17.64415195445337,18.692360766306244,0.10382937639951706,0.00031817080585184115,0.09582076966762543,0.5603692006349769,0.0003840715968237876,292351358,0.8820394997326906,148765114.3058404
The Life Aquatic with Steve Zissou,7.3,2004,185000.0,50000000.0,34809623.0,-15190377.0,119,2,Action,1,8,2649,4094,205,53,2001,0,1128,2.29304066356464,79819881.0,114652033.0,The Life Aquatic with Steve Zissou,0.69619246,17.365404429507773,"tensor([0.0266, 0.5266, 0.2138,  ..., 0.1333, 0.1268, 0.1098])",tensor(4741),0.5552650690078735,0.4330127018922194,3574,6,34,1.791759469228055,3.5263605246161616,7.028201432058005,17.72753356339242,18.19528316672933,0.10964344441890717,0.06794906931876588,0.10365504026412964,0.34473929457293784,0.010010811399880108,292351358,0.8820394997326906,90494678.55372699
A Series of Unfortunate Events,6.8,2004,199000.0,140000000.0,211468235.0,71468235.0,108,2,Adventure,2,6,283,3369,1024,16,1623,0,542,2.29304066356464,484905262.0,321025693.0,A Series of Unfortunate Events,1.510487392857143,19.169585356045797,"tensor([ 0.1339,  0.0396,  0.0194,  ..., -0.1244,  0.0810,  0.2544])",tensor(899),0.7627537250518799,0.3333333333333333,3735,5,30,1.6094379124341003,3.4011973816621555,6.295266001439646,18.75715298057358,19.999464093738705,0.12271200120449066,0.019772484161300518,0.10402297973632812,0.3060568746605207,0.005045581838011014,292351358,0.8820394997326906,549754588.2547829
The Machinist,7.7,2004,366000.0,5000000.0,8203235.0,3203235.0,101,2,Drama,7,8,279,3574,364,46,934,0,1052,2.29304066356464,18810351.0,11465203.0,The Machinist,1.640647,15.92003914663013,"tensor([ 0.1398,  0.1796, -0.0078,  ...,  0.1466,  0.0057, -0.1455])",tensor(3914),0.5793684720993042,0.5897678246195885,2903,2,13,0.6931471805599453,2.5649493574615367,6.9584483932976555,15.424948470398375,16.749917861390195,0.07609731703996658,0.1124075434109188,0.06945547461509705,0.12407251669183811,0.01457291161963391,292351358,0.8820394997326906,21325973.50311481
Closer,7.2,2004,207000.0,27000000.0,115505027.0,88505027.0,104,1,Drama,7,8,1825,3026,1616,53,644,1,1,2.29304066356464,264857724.0,61912098.0,Closer,4.277963962962963,18.564824610788513,"tensor([ 2.9747e-01,  2.3103e-03,  4.9963e-02,  ..., -8.5204e-05,
         2.0534e-01,  1.9798e-01])",tensor(316),0.6110706329345703,0.0,0,1,6,0.0,1.791759469228055,0.0,17.111347423968603,19.394703349207113,0.16858786344528198,0.0,0.16480520367622375,0.0,0.0,292351358,0.8820394997326906,300278756.31450444
National Treasure,6.9,2004,311000.0,100000000.0,347512318.0,247512318.0,131,2,Action,1,6,1353,1877,1646,53,2076,0,7,2.29304066356464,796859876.0,229304066.0,National Treasure,3.47512318,19.666310669822888,"tensor([0.3747, 0.2109, 0.1883,  ..., 0.2018, 0.1087, 0.2027])",tensor(3060),0.6243770122528076,0.6324555320336758,3278,2,17,0.6931471805599453,2.833213344056216,1.9459101490553132,18.420680743952367,20.496189406993704,0.18583129346370697,0.0004455521513744472,0.17803961038589478,0.7112425663224966,0.000463542224543023,292351358,0.8820394997326906,903428787.7600663
Alexander,5.6,2004,165000.0,155000000.0,167298192.0,12298192.0,175,2,Action,1,8,1915,2973,404,53,2079,0,2,2.29304066356464,383621557.0,355421303.0,Alexander,1.0793431741935484,18.935288358965003,"tensor([0.2283, 0.0780, 0.2031,  ..., 0.2733, 0.2618, 0.2136])",tensor(4079),0.5422462821006775,0.31622776601683794,4398,1,9,0.0,2.1972245773362196,0.6931471805599453,18.858935674883522,19.765167095953505,0.11916056275367737,6.268142041959126e-05,0.11551995575428009,0.38993821057364825,7.729201398883017e-05,292351358,0.8820394997326906,434925598.1350719
The Chronicles of Riddick,6.7,2004,218000.0,105000000.0,115900534.0,10900534.0,119,2,Action,1,8,626,1887,2262,53,2042,0,1495,2.29304066356464,265764637.0,240769270.0,The Chronicles of Riddick,1.1038146095238095,18.568242915719555,"tensor([ 0.0475, -0.0368,  0.3367,  ...,  0.0669,  0.1899,  0.1789])",tensor(3352),0.5630171895027161,0.7071067811865476,3758,4,25,1.3862943611198906,3.2188758248682006,7.3098814858247865,18.469470908121796,19.398121651750493,0.1331508904695511,0.09949828868477958,0.12242017686367035,0.6982484750896842,0.01781194819367197,292351358,0.8820394997326906,301306956.2990571
The Manchurian Candidate,6.6,2004,107000.0,80000000.0,96105910.0,16105910.0,129,2,Drama,7,8,1359,3273,526,53,1623,0,1053,2.29304066356464,220374760.0,183443253.0,The Manchurian Candidate,1.201323875,18.380961370488695,"tensor([0.1452, 0.1104, 0.0841,  ..., 0.2891, 0.0720, 0.0933])",tensor(3013),0.4785066843032837,0.4815434123430769,2903,3,24,1.0986122886681098,3.1780538303479458,6.959398512133975,18.197537192638155,19.210840109628965,0.12359602004289627,0.09179522421280055,0.11866698414087296,0.08912790566635259,0.010470991386255565,292351358,0.8820394997326906,249846815.3260556
King Arthur,6.3,2004,162000.0,120000000.0,203567857.0,83567857.0,126,2,Action,1,7,154,895,402,53,2001,0,25,2.29304066356464,466789374.0,275164880.0,King Arthur,1.6963988083333332,19.1315099568964,"tensor([0.1094, 0.1210, 0.1404,  ..., 0.2468, 0.1337, 0.2143])",tensor(4752),0.7453970313072205,0.7071067811865475,59,2,11,0.6931471805599453,2.3978952727983707,3.2188758248682006,18.60300230074632,19.961388694621437,0.12812717258930206,0.002070688790224588,0.12361101806163788,0.7769049076506044,0.0019897622779609142,292351358,0.8820394997326906,529215952.5071886
Ocean's Twelve,6.5,2004,367000.0,110000000.0,362744280.0,252744280.0,125,2,Crime,6,7,2451,1379,734,53,2079,0,6,2.29304066356464,831787385.0,252234473.0,Ocean's Twelve,3.2976752727272727,19.709208681168686,"tensor([0.0248, 0.3991, 0.0628,  ..., 0.0641, 0.2298, 0.1173])",tensor(4157),0.6881729960441589,0.7071067811865475,3798,2,14,0.6931471805599453,2.6390573296152584,1.791759469228055,18.51599092375669,20.539087419252816,0.11040399223566055,0.00048703801411031656,0.1011338159441948,0.7367549466980803,0.0004980142620290097,292351358,0.8820394997326906,943027364.7065467
Harold & Kumar Go to White Castle,7.0,2004,185000.0,9000000.0,23936908.0,14936908.0,88,2,Adventure,2,8,543,2082,1066,53,843,0,213,2.29304066356464,54888303.0,20637366.0,Harold & Kumar Go to White Castle,2.6596564444444444,16.990932093528826,"tensor([0.1733, 0.1581, 0.2938,  ..., 0.2241, 0.1548, 0.0771])",tensor(2765),0.4890953302383423,0.4082482904638631,15,7,33,1.9459101490553132,3.4965075614664802,5.3612921657094255,16.012735135300492,17.82081082366994,0.10952460765838623,0.005859267220950497,0.10590380430221558,0.4039464196467245,0.003571882150763287,292351358,0.8820394997326906,62228849.18037611
Blade: Trinity,5.8,2004,169000.0,65000000.0,131977904.0,66977904.0,113,2,Action,1,8,616,951,2287,53,1531,0,2,2.29304066356464,302630701.0,149047643.0,Blade: Trinity,2.030429292307692,18.69814507259932,"tensor([0.2380, 0.1466, 0.2433,  ..., 0.0201, 0.2123, 0.0631])",tensor(553),0.5780124664306641,0.7071067811865475,1831,2,14,0.6931471805599453,2.6390573296152584,0.6931471805599453,17.98989782785991,19.528023811541544,0.15699853003025055,0.0006175133937860079,0.14703267812728882,0.6445621551091062,0.0005625672446130158,292351358,0.8820394997326906,343103342.98148185
Alien vs. Predator,5.6,2004,188000.0,60000000.0,177427090.0,117427090.0,101,1,Action,1,7,1987,791,1950,53,2022,1,15,2.29304066356464,406847532.0,137582440.0,Alien vs. Predator,2.9571181666666666,18.994070321931137,"tensor([0.1575, 0.0500, 0.1915,  ..., 0.1447, 0.0445, 0.2920])",tensor(3569),0.6439223289489746,0.5773502691896258,499,3,18,1.0986122886681098,2.8903717578961645,2.70805020110221,17.909855120186375,19.823949058970808,0.1299121230840683,0.0011243474150875955,0.11866582930088043,0.5884866137710718,0.0011395546815331902,292351358,0.8820394997326906,461257723.8585103
Meet the Fockers,6.3,2004,257000.0,80000000.0,522657936.0,442657936.0,115,2,Comedy,5,7,1129,1436,186,53,2042,0,484,2.29304066356464,1198475900.0,183443253.0,Meet the Fockers,6.5332242,20.07443776598537,"tensor([0.1302, 0.1556, 0.1902,  ..., 0.1272, 0.1514, 0.0782])",tensor(881),0.5600728988647461,0.6666666666666669,922,3,16,1.0986122886681098,2.772588722239781,6.182084906716632,18.197537192638155,20.904316503167617,0.11352886259555817,0.092466291046231,0.11000190675258636,0.6060397631516532,0.012590650149386972,292351358,0.8820394997326906,1358755362.274828
